year,avg_temp_c,rain_mm,max_temp_c,max_temp_c_1
2018,1.44,1.78,5.61,-0.5
2018,21.06,1.02,27.22,14.89
2018,10.11,0.0,15.39,4.22
2018,23.06,2.03,30.0,16.89
2018,20.56,0.0,25.0,17.28
2018,12.56,0.0,19.0,7.0
2018,0.33,3.3,1.11,-0.28
2018,0.28,0.0,3.28,-4.28
2018,10.78,0.0,13.0,8.72
2018,19.5,1.78,26.78,15.0
2018,-0.11,1.02,2.0,-2.61
2018,19.39,6.86,23.28,15.72
2018,2.72,0.0,7.11,-0.39
2018,23.17,0.0,29.0,15.39
2018,16.94,0.0,23.0,10.28
2018,12.56,0.0,19.5,6.28
2018,15.72,0.0,25.0,9.0
2018,17.39,0.0,24.0,10.72
2018,24.44,0.0,30.22,18.28
2018,17.83,0.0,25.22,13.11
2018,22.56,0.0,28.28,16.5
2018,15.44,0.0,22.11,9.61
2018,15.83,0.0,22.61,10.0
2018,20.11,0.0,26.28,11.72
2018,23.89,7.87,28.0,19.28
2018,22.78,0.0,28.5,15.78
2018,16.78,0.0,22.61,8.72
2018,24.0,0.0,30.0,17.78
2018,17.78,0.0,24.0,10.0
2018,26.17,0.0,31.39,19.72
2018,22.56,0.0,28.39,17.39
2018,8.5,0.0,15.28,4.0
2018,10.56,0.0,17.0,4.89
2018,10.17,0.0,15.22,4.11
2018,17.11,0.0,23.61,10.78
2018,18.78,0.0,25.22,12.0
2018,25.17,0.0,31.28,16.78
2018,11.39,0.25,16.89,6.5
2018,3.22,0.0,7.0,-0.89
2018,20.44,0.0,27.0,13.89
2018,25.0,2.79,30.0,20.22
2018,16.78,1.02,21.22,13.0
2018,15.06,3.81,20.0,10.11
2018,16.72,0.0,21.0,12.0
2018,7.28,0.0,12.0,2.89
2018,15.11,5.84,20.39,10.89
2018,8.22,1.02,13.0,3.78
2018,22.39,0.0,26.0,18.78
2018,15.17,1.52,18.78,11.5
2018,20.22,5.08,25.0,16.39
2018,8.78,6.6,14.5,3.39
2018,17.28,0.0,23.5,13.5
2018,7.72,0.0,12.0,2.78
2018,2.11,0.0,4.72,-1.22
2018,2.11,0.0,6.0,-1.78
2018,23.67,0.0,29.0,16.5
2018,17.72,0.0,25.0,12.0
2018,21.89,0.76,28.28,17.39
2018,20.94,0.0,26.0,16.28
2018,25.0,3.81,30.0,18.39
2018,22.56,0.0,29.72,16.22
2018,21.44,0.0,25.78,13.89
2018,22.39,0.25,30.0,16.89
2018,11.89,0.0,16.0,9.0
2018,-4.89,0.0,-1.61,-8.28
2018,11.94,0.0,18.0,5.28
2018,-4.44,0.0,-1.0,-7.22
2018,-1.06,0.0,5.28,-6.0
2018,-4.44,1.78,-2.11,-8.61
2018,12.06,0.0,18.5,4.5
2018,16.11,0.0,20.89,11.0
2018,11.94,0.0,18.22,4.28
2018,2.22,11.68,5.61,0.0
2018,22.33,0.0,28.0,16.5
2018,25.39,0.0,30.0,19.11
2018,19.5,7.87,25.0,17.39
2018,20.06,24.38,26.0,13.72
2018,0.39,0.51,1.0,-0.39
2018,24.39,0.0,29.0,20.22
2018,18.61,0.0,25.0,12.61
2018,20.61,0.0,25.72,15.28
2018,11.28,0.0,18.0,4.39
2018,0.22,1.27,1.0,-0.72
2018,9.94,0.0,16.0,4.89
2018,22.44,16.26,27.28,18.11
2018,16.89,0.0,21.72,14.28
2018,2.94,6.35,7.0,-1.0
2018,22.44,0.0,27.78,15.5
2018,3.44,0.0,5.22,1.61
2018,7.22,0.25,12.0,2.22
2018,-3.44,0.51,-3.0,-4.0
2018,21.78,4.57,27.0,17.28
2018,7.56,0.0,11.0,-0.78
2018,14.89,13.72,16.11,13.5
2018,4.5,0.51,5.0,3.72
2018,10.33,0.0,13.0,6.89
2018,14.11,0.51,20.0,9.78
2018,3.78,0.76,9.0,-2.22
2018,-3.06,4.83,-1.0,-5.0
2018,24.67,0.0,30.72,17.89
2018,0.94,0.0,3.0,-0.72
2018,6.89,0.51,9.0,4.61
2018,23.0,0.0,28.61,15.61
2018,14.33,0.0,22.0,8.78
2018,4.89,0.0,6.89,2.11
2018,15.61,0.0,22.11,9.39
2018,-1.22,1.78,-0.72,-2.0
2018,-4.11,0.0,-1.5,-8.11
2018,19.28,0.0,23.72,15.72
2018,21.0,2.79,26.0,15.22
2018,-5.89,0.0,-2.78,-8.0
2018,24.28,0.0,29.0,18.5
2018,8.56,3.05,12.0,6.61
2018,15.22,0.0,19.11,11.22
2018,13.72,3.56,18.61,8.89
2018,20.44,0.0,27.28,14.5
2018,15.61,0.0,20.0,11.22
2018,25.89,0.0,31.11,20.5
2018,7.61,0.0,13.28,1.22
2018,0.17,0.0,3.11,-2.72
2018,3.94,12.45,9.5,0.72
2018,18.28,0.0,20.5,15.22
2018,10.22,0.0,14.5,5.61
2018,9.22,17.53,13.5,6.0
2018,3.78,2.29,7.28,0.5
2018,20.06,0.0,24.39,17.5
2018,10.44,0.0,15.72,6.39
2018,12.61,2.03,17.28,7.61
2018,-0.39,2.79,0.0,-1.0
2019,11.94,0.51,15.78,8.72
2019,7.61,19.05,9.28,5.89
2019,-3.94,0.0,0.0,-9.0
2019,20.78,0.25,25.5,16.11
2019,16.28,3.05,24.0,9.61
2019,12.56,0.0,20.11,5.61
2019,4.11,0.0,9.22,0.72
2019,13.5,0.51,18.0,9.39
2019,21.44,0.0,26.5,13.78
2019,5.83,4.06,7.0,5.0
2019,17.72,1.02,21.61,14.61
2019,17.44,0.0,23.0,13.22
2019,22.39,0.0,28.0,15.39
2019,9.56,0.0,12.5,7.0
2019,16.56,25.91,20.61,13.39
2019,21.17,0.0,26.0,15.0
2019,23.56,0.0,29.0,17.28
2019,15.11,9.4,19.22,12.11
2019,23.83,0.0,29.39,16.5
2019,3.11,0.51,5.89,1.22
2019,5.44,0.0,10.28,0.0
2019,20.44,0.0,25.28,14.0
2019,2.22,0.0,5.11,-0.72
2019,12.94,0.0,17.22,8.5
2019,15.78,0.0,21.0,9.39
2019,0.11,0.0,2.0,-3.0
2019,2.11,0.76,4.0,1.22
2019,19.83,0.0,27.0,12.78
2019,2.61,0.0,7.0,-1.11
2019,24.33,0.0,30.0,19.0
2019,15.72,0.0,21.28,10.11
2019,7.33,0.0,14.39,2.0
2019,8.11,0.0,14.0,-0.22
2019,25.89,0.0,31.0,21.72
2019,2.39,1.78,6.0,0.28
2019,12.72,0.0,20.22,5.0
2019,17.28,2.29,23.11,12.22
2019,22.5,40.39,29.11,16.0
2019,19.17,0.0,25.72,11.39
2019,18.78,0.0,24.0,11.22
2019,22.72,0.0,29.0,15.0
2019,7.5,0.51,10.0,5.0
2019,13.33,0.0,18.0,8.0
2019,9.56,0.0,14.61,3.78
2019,18.5,0.25,23.11,14.28
2019,9.5,0.0,11.28,7.78
2019,-1.61,0.0,2.28,-6.11
2019,1.83,0.0,4.11,0.22
2019,14.28,0.76,20.39,9.11
2019,24.28,0.0,30.28,17.61
2019,11.28,0.0,16.28,6.61
2019,-0.83,0.0,2.0,-2.89
2019,8.56,0.0,14.39,2.89
2019,4.83,2.03,8.0,2.39
2019,26.5,0.0,34.0,17.72
2019,-2.61,0.76,-1.5,-4.0
2019,20.11,0.25,28.0,13.5
2019,26.56,0.0,32.0,20.0
2019,13.78,0.0,20.11,7.11
2019,10.0,0.0,12.39,6.11
2019,8.11,0.0,11.0,3.11
2019,0.06,0.0,2.0,-1.0
2019,10.89,0.51,14.72,7.22
2019,15.44,0.25,20.0,10.5
2019,8.56,0.0,16.0,2.0
2019,4.5,11.94,7.0,2.72
2019,-1.0,0.0,1.11,-6.61
2019,7.94,0.0,15.0,1.61
2019,25.78,0.0,32.11,18.0
2019,8.44,0.0,12.0,5.0
2019,4.44,0.0,9.5,1.0
2019,17.78,0.0,21.61,15.22
2019,26.11,0.0,31.11,19.61
2019,-3.06,0.0,-1.0,-5.0
2019,11.44,12.19,13.0,9.5
2019,27.39,0.0,34.0,20.78
2019,-0.89,0.0,1.0,-2.22
2019,16.06,0.0,22.0,12.22
2019,11.0,0.0,16.0,7.39
2019,12.67,0.0,17.28,6.39
2019,15.22,0.0,22.0,8.78
2019,4.17,0.0,8.0,-1.0
2019,7.72,0.0,11.28,2.39
2019,1.39,0.0,4.11,-3.0
2019,-3.11,0.0,-0.61,-9.0
2019,11.89,11.43,15.61,8.89
2019,5.72,0.76,10.5,-2.22
2019,15.56,0.0,20.0,12.0
2019,0.28,1.78,1.39,-1.22
2019,1.33,8.89,2.39,-1.11
2019,10.5,7.87,12.0,8.78
2019,8.06,1.78,11.22,6.0
2019,6.0,2.29,9.39,0.78
2019,25.61,0.0,32.0,19.72
2019,7.11,0.0,12.5,2.0
2019,23.33,0.0,28.11,17.5
2019,19.94,11.94,24.22,17.61
2019,2.22,2.79,6.22,-1.11
2019,25.94,0.0,32.22,18.78
2019,23.11,0.0,28.0,17.72
2019,13.56,0.25,18.5,9.22
2019,8.0,16.51,10.61,5.0
2019,7.28,0.51,12.0,4.28
2019,24.39,7.87,32.0,18.0
2019,6.83,0.0,13.0,-1.11
2019,-0.22,0.0,4.0,-3.72
2019,18.17,0.0,24.0,12.0
2019,14.83,1.02,20.0,11.39
2019,16.33,0.0,22.0,10.61
2019,6.28,10.41,7.28,4.89
2019,1.39,0.0,4.61,-1.11
2019,0.72,1.02,5.11,-4.0
2019,22.17,0.0,27.11,17.0
2019,21.89,1.52,28.0,17.5
2019,1.89,0.0,5.11,-0.22
2019,-1.17,0.0,1.0,-3.0
2019,25.17,0.0,31.22,20.0
2019,13.39,0.0,20.22,7.22
2019,16.78,0.0,23.0,10.5
2019,22.28,0.0,27.11,15.28
2019,22.33,0.0,27.0,16.5
2019,24.78,0.76,29.22,19.22
2019,19.22,0.51,24.28,14.0
2019,17.61,0.0,23.78,10.11
2019,14.94,2.54,20.61,10.22
2019,9.11,0.0,15.22,3.72
2019,21.56,0.0,27.0,14.28
2019,23.11,0.0,29.0,14.72
2019,14.89,4.06,20.28,9.39
2019,13.83,0.0,19.22,9.22
2019,25.33,0.0,30.0,19.0
2019,20.78,0.0,26.39,15.78
2019,20.67,8.13,25.28,16.89
2019,7.06,5.59,8.22,5.61
2019,12.56,0.0,19.28,5.89
2019,15.83,0.0,21.0,11.89
2019,19.67,2.54,24.22,15.39
2019,21.33,0.0,27.0,16.5
2019,16.06,0.0,22.28,7.89
2019,11.22,0.0,18.5,2.61
2019,19.11,0.0,24.0,13.89
2019,-1.28,0.0,1.22,-5.78
2019,20.83,0.0,26.78,16.11
2019,-2.5,1.02,-0.39,-4.0
2019,12.33,17.02,18.28,6.72
2019,14.39,1.27,19.78,9.72
2019,9.0,0.0,13.0,6.0
2019,13.94,0.0,21.11,4.39
2019,8.5,0.0,12.0,3.5
2019,12.78,0.0,19.22,7.28
2019,4.78,0.0,8.0,-0.11
2019,17.28,0.0,25.39,12.89
2019,25.61,0.0,32.22,18.72
2019,-2.11,0.0,-1.0,-4.72
2019,0.0,0.0,1.22,-3.0
2019,20.44,0.0,26.28,14.78
2019,4.94,0.0,10.0,1.39
2019,7.67,0.0,10.28,5.22
2019,20.61,3.3,26.0,13.11
2019,17.11,0.0,25.0,10.39
2019,1.0,0.0,4.0,-2.0
2019,16.22,0.0,22.28,9.11
2019,9.61,0.0,14.11,4.5
2019,-1.67,0.25,2.39,-4.5
2019,22.61,9.91,28.22,15.11
2019,23.56,0.25,31.39,17.61
2019,16.83,0.0,24.5,10.0
2019,9.44,0.0,14.61,4.72
2019,11.11,0.0,17.78,3.78
2019,10.33,0.51,15.28,6.0
2019,18.61,6.1,22.78,16.39
2019,20.72,0.0,25.39,17.0
2019,7.28,1.52,10.0,4.28
2019,22.83,0.0,30.0,16.22
2019,18.94,0.0,24.39,12.61
2019,10.22,11.18,13.0,7.22
2019,-2.44,0.51,1.22,-5.0
2019,11.28,,15.11,8.28
2019,14.83,6.86,21.0,7.61
2019,8.78,14.73,11.0,6.61
2019,0.56,0.0,5.28,-3.0
2019,4.89,4.83,7.89,3.0
2019,11.89,29.21,13.11,10.61
2019,-0.78,0.0,4.0,-6.28
2019,8.11,2.54,14.0,2.28
2019,4.39,0.76,8.0,1.89
2019,-1.78,0.0,-1.0,-2.0
2019,12.28,0.0,15.0,8.22
2019,3.11,6.35,6.0,0.78
2019,10.22,6.86,13.0,7.11
2019,25.22,0.0,31.39,18.61
2019,11.72,0.51,15.11,9.72
2019,13.06,0.0,19.5,5.61
2019,24.0,0.0,32.0,17.61
2019,21.39,0.0,28.0,16.78
2019,9.28,0.0,14.61,4.0
2019,6.22,0.0,11.0,-1.0
2019,10.0,7.11,13.0,7.0
2019,18.67,0.0,25.11,10.28
2019,16.33,0.0,20.0,13.78
2019,7.72,0.0,13.0,2.61
2019,25.22,0.0,32.0,18.72
2019,-1.28,0.0,1.0,-3.5
2019,-0.94,0.0,0.28,-3.0
2019,8.61,0.25,13.0,4.72
2019,26.22,0.0,33.22,19.89
2019,9.94,0.0,16.0,3.11
2019,23.44,0.0,28.22,19.61
2019,24.72,0.0,30.28,18.5
2019,26.0,0.0,32.0,20.22
2019,24.06,0.0,30.61,18.61
2019,17.67,31.24,23.11,13.89
2019,12.22,0.0,18.0,6.72
2019,1.0,1.52,2.5,-1.22
2019,1.83,0.0,5.39,-3.0
2019,8.39,0.0,14.11,1.11
2019,15.72,6.35,22.0,11.0
2019,6.33,0.0,9.39,4.22
2019,18.22,0.0,22.0,13.22
2019,19.56,0.0,25.0,14.0
2019,10.61,0.0,14.0,8.0
2019,4.61,0.0,12.61,-2.11
2019,14.39,2.54,20.0,9.28
2019,10.33,2.29,13.39,8.39
2019,3.5,0.0,9.0,-0.11
2019,-2.61,0.0,-1.61,-4.0
2019,23.61,0.0,27.61,19.11
2019,7.78,13.72,11.5,5.72
2019,4.94,0.0,11.0,-0.22
2019,0.78,0.0,4.61,-3.0
2019,19.0,0.0,24.39,15.5
2019,11.33,0.0,16.61,3.61
2019,19.11,4.83,25.0,14.39
2019,1.89,0.0,3.0,0.22
2019,15.5,0.0,21.39,7.72
2019,25.17,0.0,31.0,18.11
2019,17.17,0.0,22.0,12.89
2019,15.17,0.0,21.22,10.0
2019,11.5,2.03,14.5,9.11
2019,23.89,5.08,29.5,18.11
2019,4.78,0.25,8.0,1.28
2019,12.28,0.0,18.72,3.72
2019,3.78,0.0,9.0,-2.0
2019,20.33,49.28,26.0,16.0
2019,15.94,4.57,22.11,10.0
2019,16.22,0.0,22.22,7.72
2019,23.56,0.0,28.5,19.11
2019,24.67,0.0,31.11,16.28
2019,17.44,0.0,23.28,12.78
2019,3.78,0.0,7.22,-0.72
2019,20.22,20.57,26.0,16.72
2019,5.33,3.3,7.0,2.0
2019,14.56,0.0,21.0,6.61
2019,20.5,2.79,26.28,13.89
2019,23.44,0.0,28.0,18.61
2019,26.0,0.0,30.11,21.22
2019,1.61,0.0,3.0,0.0
2019,20.11,0.76,26.0,13.5
2019,18.61,0.0,25.0,11.72
2019,2.83,0.0,6.0,-1.22
2019,0.5,0.0,5.0,-3.5
2019,7.89,0.0,13.0,3.11
2019,6.61,0.0,12.5,0.28
2019,14.67,0.0,20.5,7.0
2019,10.39,0.0,14.61,6.39
2019,25.39,0.0,32.11,18.11
2019,6.94,1.02,11.11,1.5
2019,8.33,0.0,13.28,5.72
2019,10.5,1.02,15.0,6.72
2019,11.78,0.0,19.28,4.28
2019,8.11,0.0,13.0,2.39
2019,6.11,2.03,7.28,4.78
2019,12.22,0.0,17.11,7.0
2019,23.06,3.81,29.0,17.78
2019,5.72,0.0,10.28,1.39
2019,21.89,0.0,29.11,14.28
2019,6.83,1.78,10.22,1.89
2019,9.11,0.51,13.28,4.39
2019,2.72,0.0,6.28,-0.5
2019,6.28,8.38,7.22,5.72
2019,25.83,0.0,31.0,21.22
2019,11.44,0.0,17.22,6.11
2019,16.39,3.56,20.22,11.72
2019,8.39,0.0,10.78,6.61
2019,16.83,0.0,23.0,11.0
2019,9.0,0.0,11.0,6.5
2019,10.89,0.0,14.11,9.28
2019,8.83,14.99,12.0,4.61
2019,17.94,19.56,23.5,13.89
2019,24.83,0.0,30.11,18.11
2019,22.61,0.0,26.61,16.78
2019,18.33,0.0,23.0,12.89
2019,1.44,4.57,5.39,-1.28
2019,3.33,13.21,5.5,1.61
2019,24.56,0.0,30.22,17.28
2019,20.17,0.0,26.61,12.61
2019,16.28,0.0,23.22,10.78
2019,4.94,0.0,8.11,-0.22
2019,21.28,3.05,27.0,18.0
2019,24.44,0.0,30.0,18.0
2019,12.72,0.0,20.0,5.5
2019,10.5,0.0,18.11,3.89
2019,22.0,15.75,26.0,18.78
2019,7.11,0.0,9.5,0.39
2019,14.67,0.0,17.11,11.72
2019,11.33,0.0,16.0,7.78
2019,-0.72,0.0,1.0,-3.39
2019,-2.0,0.0,1.0,-5.11
2019,15.0,1.78,19.0,12.5
2019,22.61,0.0,28.22,17.22
2019,25.67,0.0,31.28,19.11
2019,7.44,0.0,11.5,2.5
2019,22.06,0.0,29.0,14.28
2019,16.61,6.1,22.22,13.5
2019,18.44,8.64,24.0,13.11
2019,24.61,0.25,29.5,19.72
2019,17.83,0.0,24.0,10.22
2019,14.94,0.0,21.0,8.89
2019,4.72,0.0,8.78,1.78
2019,12.83,2.79,16.22,9.61
2019,5.94,0.0,10.22,2.78
2019,-2.56,0.0,-1.61,-5.0
2019,12.22,0.0,18.0,6.22
2019,11.22,0.0,15.22,8.28
2019,17.11,0.0,23.78,13.61
2019,25.61,0.0,31.39,17.78
2019,10.0,10.41,15.22,4.78
2019,13.28,4.57,17.5,6.22
2019,17.67,0.0,21.78,15.28
2019,17.67,0.0,24.5,12.5
2019,8.5,0.0,14.5,2.61
2019,13.61,0.0,20.0,5.61
2019,9.06,2.79,13.5,5.39
2019,11.67,0.0,17.0,3.28
2019,1.72,2.54,4.89,-1.0
2019,10.78,0.0,16.28,5.11
2019,24.61,10.67,30.0,18.61
2019,26.22,0.0,32.28,19.5
2019,14.22,0.0,20.61,8.0
2019,10.17,3.05,14.61,6.0
2019,-0.22,0.0,1.0,-2.0
2019,8.44,0.0,11.28,5.39
2019,6.78,8.13,9.0,4.89
2019,23.39,,28.22,19.5
2019,19.39,0.0,25.39,13.61
2019,14.5,0.0,21.61,6.89
2019,16.39,0.0,22.39,10.22
2019,2.39,0.0,6.0,-1.22
2019,14.39,0.0,20.0,7.89
2019,7.06,12.19,9.0,3.28
2019,17.22,1.02,19.11,15.22
2019,23.67,0.0,28.0,18.28
2019,10.17,0.51,12.39,7.78
2019,18.06,5.33,23.39,13.89
2019,14.44,0.0,22.11,6.0
2019,15.28,0.0,22.0,6.0
2019,14.11,0.0,21.0,7.0
2019,12.5,0.0,17.0,8.5
2019,20.28,3.56,24.78,15.39
2019,9.0,0.0,13.89,5.0
2019,27.0,0.0,32.0,20.39
2019,27.28,0.0,33.0,20.5
2019,5.44,0.0,10.0,1.0
2019,17.89,9.4,22.61,13.78
2019,22.28,0.0,27.22,17.5
2020,2.06,0.0,6.0,-2.11
2020,0.39,0.0,5.11,-3.72
2020,-3.06,0.0,-1.72,-5.0
2020,-0.33,0.25,5.39,-4.39
2020,2.22,0.76,4.5,-0.39
2020,-0.61,0.0,3.0,-3.5
2020,-1.0,0.0,3.39,-6.0
2020,0.61,0.0,3.0,-2.39
2020,0.17,0.0,5.0,-3.89
2020,2.67,0.0,9.0,-3.28
2020,3.17,0.0,10.0,-2.22
2020,0.06,0.0,4.28,-3.22
2020,-2.83,0.0,-1.78,-4.0
2020,-2.78,0.0,-1.0,-4.0
2020,-3.06,0.0,-1.39,-4.0
2020,-2.11,0.0,1.0,-4.89
2020,-2.0,0.0,-1.39,-3.0
2020,-2.0,0.0,-1.72,-2.61
2020,-1.22,0.0,-0.61,-2.0
2020,0.0,0.0,1.5,-1.39
2020,-0.5,0.0,3.11,-3.61
2020,-1.83,0.0,3.5,-5.28
2020,-3.33,0.0,2.28,-6.11
2020,-2.94,0.0,3.22,-6.61
2020,-2.33,0.0,3.0,-6.39
2020,0.17,0.0,5.0,-4.61
2020,1.06,0.0,4.22,-0.28
2020,4.17,0.0,11.0,-0.28
2020,1.56,14.73,6.0,-1.0
2020,3.61,0.0,9.0,-0.78
2020,9.06,0.0,14.28,2.22
2020,11.06,0.0,15.28,6.89
2020,12.0,0.0,16.22,9.39
2020,11.0,0.0,13.72,8.28
2020,7.44,0.0,10.11,4.22
2020,3.83,8.89,7.22,0.28
2020,2.33,0.0,6.39,-1.0
2020,4.61,0.0,8.22,-0.39
2020,1.11,0.0,5.28,-2.5
2020,3.39,0.0,11.0,-3.11
2020,9.83,1.02,15.0,4.5
2020,6.61,4.06,9.39,2.5
2020,5.33,2.29,9.78,1.72
2020,4.61,0.0,10.0,-1.0
2020,6.44,3.05,12.22,4.0
2020,6.72,2.79,11.78,3.0
2020,4.78,0.0,11.0,-0.28
2020,8.78,0.0,15.28,1.61
2020,8.83,0.0,12.0,5.11
2020,6.61,0.0,11.0,2.28
2020,5.44,0.51,9.72,0.61
2020,4.39,0.0,10.72,-1.0
2020,5.28,0.0,10.39,-2.0
2020,9.44,0.0,13.39,3.61
2020,7.72,0.0,11.0,2.11
2020,8.44,0.0,16.0,0.78
2020,5.67,1.02,10.5,1.0
2020,4.0,16.51,8.11,0.0
2020,5.0,0.0,8.0,1.22
2020,5.0,0.0,12.0,-3.28
2020,8.5,0.0,13.0,4.11
2020,10.11,9.4,14.5,6.89
2020,9.72,1.52,12.28,5.5
2020,6.28,5.33,10.0,3.72
2020,5.61,0.0,11.0,-0.28
2020,5.89,2.79,8.28,2.89
2020,7.89,5.59,11.89,5.11
2020,6.06,0.0,9.28,3.0
2020,6.17,0.0,11.11,-0.28
2020,8.22,0.0,14.0,2.72
2020,11.44,0.0,18.11,4.72
2020,14.67,0.0,21.0,8.11
2020,8.67,,12.89,6.28
2020,8.0,0.0,13.22,3.22
2020,4.33,0.0,9.22,0.78
2020,5.67,0.0,13.11,-2.11
2020,10.22,0.0,17.0,3.11
2020,12.83,0.0,18.61,7.89
2020,13.22,0.0,18.39,7.11
2020,13.78,0.0,20.0,8.28
2020,10.83,0.0,17.0,5.28
2020,2.89,0.25,5.0,-0.28
2020,-1.17,0.0,1.72,-4.0
2020,-0.72,4.06,1.0,-2.22
2020,-0.22,2.03,1.28,-1.22
2020,5.06,0.0,9.0,0.0
2020,9.61,0.0,15.0,4.11
2020,12.44,0.0,18.0,5.61
2020,11.78,0.0,17.22,6.0
2020,4.44,0.0,7.11,2.11
2020,2.44,0.0,7.0,-1.0
2020,3.33,0.0,8.5,-1.78
2020,4.5,0.0,10.22,-2.61
2020,8.56,0.0,16.0,1.11
2020,9.89,0.0,16.39,4.5
2020,11.5,0.0,18.0,5.78
2020,11.39,0.0,17.22,4.0
2020,11.11,0.0,19.0,1.78
2020,12.89,0.0,19.0,6.0
2020,16.17,0.0,21.22,7.28
2020,16.56,0.0,22.72,10.39
2020,14.72,0.0,21.0,9.61
2020,15.17,0.0,22.0,7.61
2020,16.94,0.0,23.28,10.89
2020,6.89,1.02,13.0,3.0
2020,7.89,0.0,13.0,0.72
2020,12.94,0.0,20.0,4.22
2020,17.78,0.0,25.0,10.22
2020,18.89,0.0,26.0,12.22
2020,17.22,0.0,25.0,10.89
2020,11.56,0.0,17.0,7.78
2020,11.33,0.0,17.22,6.0
2020,11.94,0.0,19.0,4.61
2020,13.67,0.0,19.0,5.28
2020,15.5,0.0,21.0,8.22
2020,16.72,0.0,24.28,10.11
2020,12.33,0.0,18.0,7.22
2020,14.17,0.0,22.0,5.72
2020,17.56,0.0,25.0,8.89
2020,15.22,0.0,21.11,11.22
2020,15.83,1.52,21.0,11.0
2020,14.0,1.78,18.0,10.5
2020,14.72,17.53,21.0,10.5
2020,12.33,0.76,17.11,8.0
2020,13.61,0.0,19.0,6.61
2020,12.89,0.0,19.0,8.72
2020,10.67,4.32,15.0,6.89
2020,14.5,0.0,20.0,9.28
2020,15.72,0.0,23.0,8.0
2020,19.5,0.0,25.28,11.61
2020,20.0,0.0,26.11,13.89
2020,19.0,0.0,23.89,12.11
2020,10.39,3.3,15.39,6.89
2020,14.72,0.51,23.0,3.72
2020,17.83,0.0,23.0,13.61
2020,15.11,0.51,23.0,10.28
2020,13.94,0.0,18.0,8.61
2020,15.67,0.0,20.39,11.89
2020,18.39,0.0,24.28,10.61
2020,17.72,0.0,22.0,14.5
2020,15.11,9.14,17.0,12.0
2020,15.11,0.25,20.22,9.39
2020,15.17,0.0,21.0,7.11
2020,17.11,0.0,22.11,12.72
2020,15.06,3.3,20.0,11.0
2020,13.56,0.0,18.72,9.72
2020,13.17,0.25,18.5,9.0
2020,13.72,0.25,20.0,9.72
2020,15.22,1.78,21.0,10.5
2020,14.94,0.0,19.0,11.28
2020,14.0,0.0,19.11,10.28
2020,11.72,0.0,15.0,9.78
2020,15.83,0.0,23.11,9.72
2020,16.11,0.0,22.11,9.89
2020,15.78,0.0,23.0,12.11
2020,17.39,4.32,25.22,10.72
2020,18.0,1.78,22.11,14.78
2020,19.94,2.29,25.22,15.61
2020,22.39,0.0,28.0,14.61
2020,19.94,0.0,25.28,15.22
2020,18.5,0.0,25.0,13.5
2020,18.61,4.06,23.0,15.11
2020,19.5,0.0,26.0,14.22
2020,20.39,0.0,26.11,13.78
2020,22.56,0.0,29.0,16.28
2020,22.17,0.0,28.5,16.5
2020,19.0,12.19,23.0,16.72
2020,16.89,0.0,18.0,16.0
2020,18.56,2.29,21.11,15.61
2020,19.56,6.35,24.0,17.0
2020,20.11,4.32,26.0,15.5
2020,17.0,1.27,21.0,13.78
2020,15.67,1.27,17.39,13.72
2020,19.61,2.79,23.5,15.5
2020,21.44,0.0,25.61,17.78
2020,20.28,0.0,25.0,14.11
2020,21.22,0.0,27.0,14.0
2020,24.0,0.0,30.39,16.39
2020,26.22,0.0,32.0,18.22
2020,27.06,0.0,33.0,18.39
2020,24.28,0.0,33.28,15.78
2020,22.11,1.27,28.5,14.72
2020,25.72,0.0,32.0,17.28
2020,26.0,2.03,32.0,18.89
2020,21.22,0.51,23.72,18.11
2020,22.89,3.81,28.28,17.39
2020,24.94,0.0,30.0,18.39
2020,26.33,0.0,32.0,20.0
2020,17.61,2.29,23.11,13.0
2020,20.33,0.51,26.0,10.78
2020,23.56,0.0,30.0,14.89
2020,25.5,0.0,33.0,15.39
2020,24.17,0.0,34.0,15.0
2020,17.72,12.7,23.0,13.61
2020,18.56,0.0,23.28,12.5
2020,18.22,0.0,24.0,11.78
2020,20.56,0.0,26.0,12.72
2020,20.72,0.0,26.0,12.28
2020,15.72,7.87,18.28,14.0
2020,17.72,23.11,24.0,12.11
2020,18.06,0.0,23.0,14.39
2020,22.06,1.78,28.0,14.0
2020,25.67,0.0,31.0,19.61
2020,23.89,0.0,30.0,19.0
2020,22.0,0.51,28.0,17.78
2020,22.72,15.24,29.0,16.5
2020,19.72,17.02,25.0,17.61
2020,22.5,1.27,28.0,17.28
2020,23.39,0.0,29.28,16.0
2020,25.44,0.0,32.0,17.72
2020,26.67,0.0,34.0,18.0
2020,28.06,0.0,34.0,21.72
2020,27.67,0.0,33.0,21.61
2020,25.33,0.0,31.0,20.28
2020,22.94,0.0,30.0,16.0
2020,24.67,0.0,30.22,19.39
2020,21.06,6.86,29.0,16.78
2020,18.33,28.45,22.11,15.78
2020,21.83,16.0,27.0,18.0
2020,25.22,0.0,31.0,19.89
2020,25.67,0.0,31.11,19.28
2020,27.11,0.0,32.0,20.61
2020,26.17,0.0,32.0,21.78
2020,24.61,0.0,31.22,20.0
2020,24.94,0.0,30.0,18.78
2020,24.72,0.0,30.22,18.72
2020,23.22,1.02,29.0,19.61
2020,21.56,2.79,26.0,17.89
2020,23.11,0.0,29.11,17.89
2020,23.17,0.0,30.0,17.28
